time,com_x,com_y,r_com_x,r_com_y,cp_1_x,cp_1_y,cp_2_x,cp_2_y,cp_3_x,cp_3_y,cp_4_x,cp_4_y,r_cp_1_x,r_cp_1_y,r_cp_2_x,r_cp_2_y,r_cp_3_x,r_cp_3_y,r_cp_4_x,r_cp_4_y,st_icm_2,st_sp_2,st_raw_2,st_org_2,r_st_2,st_2,tan_sp_2,tan_icm_2,v_icm_2,v_sp_2,v_2,d_2
     6.6195,    0.627574, -0.00719826,    0.635265,  -0.0069363,    0.481008,    0.223006,    0.491058,   -0.220117,   -0.635287,    0.222848,   -0.625651,   -0.220081,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677339,   0.0324293,   0.0682192,   0.0682192, 0.000485254, 0.000604834,    0.718043,           1,         0.2,    -2.71226,    0.197289,           1
    6.62875,    0.628366, -0.00719574,    0.636265,  -0.0069363,    0.480831,    0.222999,    0.490877,   -0.220122,   -0.635471,    0.222843,    -0.62582,   -0.220085,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677331,   0.0323234,   0.0682149,   0.0682149, 0.000481815, 0.000596394,    0.712145,           1,         0.2,    -2.68542,    0.197316,           1
    6.63675,    0.630102, -0.00719522,    0.637315,  -0.0069363,      0.4807,    0.222992,    0.490741,    -0.22013,   -0.635607,    0.222836,   -0.625944,   -0.220089,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677317,   0.0320967,   0.0681885,   0.0681885, 0.000456802, 0.000582144,    0.707644,           1,        0.21,    -2.65848,    0.207343,           1
    6.64425,     0.63106,  -0.0071936,    0.638365,  -0.0069363,    0.480573,    0.222988,    0.490609,   -0.220133,    -0.63574,    0.222833,   -0.626062,   -0.220091,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677304,   0.0320773,   0.0681828,   0.0681828, 0.000452426, 0.000575905,    0.703204,           1,        0.21,    -2.63201,     0.20737,           1
    6.65125,    0.633153, -0.00719632,    0.639415,  -0.0069363,    0.480559,    0.222979,    0.490593,   -0.220142,   -0.635756,    0.222824,   -0.626075,   -0.220099,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677301,   0.0316402,   0.0681863,   0.0681863, 0.000456183,  0.00057432,    0.702661,           1,        0.21,    -2.62189,     0.20738,           1
     6.6605,    0.635253, -0.00719533,    0.640465,  -0.0069363,    0.480416,    0.222967,    0.490445,   -0.220153,   -0.635904,    0.222813,   -0.626212,    -0.22011,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,    0.067729,    0.031145,   0.0681872,   0.0681872, 0.000458202, 0.000552357,    0.697626,           1,        0.21,    -2.59823,    0.207404,           1
     6.6655,    0.636282, -0.00719304,    0.641515,  -0.0069363,     0.48024,    0.222964,    0.490262,   -0.220157,   -0.636086,     0.22281,   -0.626389,   -0.220112,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677282,   0.0310848,   0.0681814,   0.0681814, 0.000453165, 0.000536839,    0.691326,           1,        0.21,    -2.56591,    0.207436,           1
      6.674,    0.637334,  -0.0071934,    0.642565,  -0.0069363,    0.480254,    0.222952,    0.490276,   -0.220169,   -0.636073,    0.222798,   -0.626375,   -0.220123,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677282,   0.0304221,    0.068188,    0.068188, 0.000459868, 0.000537166,    0.691782,           1,        0.21,    -2.55774,    0.207444,           1
     6.6815,    0.639205, -0.00718937,    0.643615,  -0.0069363,    0.479956,    0.222937,    0.489971,   -0.220184,   -0.636379,    0.222782,   -0.626677,   -0.220139,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677283,   0.0298877,   0.0681866,   0.0681866,  0.00045833, 0.000540459,    0.681032,           1,        0.21,    -2.51372,    0.207488,           1
       6.69,     0.64098, -0.00718614,    0.644665,  -0.0069363,    0.479546,    0.222909,    0.489552,   -0.220213,   -0.636799,    0.222751,   -0.627098,    -0.22017,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677301,   0.0288353,    0.068188,    0.068188, 0.000457884, 0.000520679,    0.665727,           1,        0.21,    -2.44406,    0.207558,           1
     6.6975,    0.641935, -0.00718583,    0.645715,  -0.0069363,    0.479573,     0.22289,    0.489579,   -0.220231,   -0.636772,    0.222733,    -0.62707,   -0.220189,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677309,    0.027434,   0.0682014,   0.0682014,  0.00047051, 0.000520366,    0.666731,           1,        0.21,    -2.42435,    0.207578,           1
    6.70425,    0.643627, -0.00718006,    0.646765,  -0.0069363,     0.47919,    0.222867,    0.489188,   -0.220255,   -0.637166,    0.222707,   -0.627465,   -0.220214,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677314,   0.0262234,   0.0682044,   0.0682044,    0.000473, 0.000498251,    0.651944,           1,        0.21,    -2.36676,    0.207635,           1
      6.711,    0.644144, -0.00717173,    0.647815,  -0.0069363,    0.478748,    0.222841,    0.488737,    -0.22028,   -0.637616,     0.22268,   -0.627919,   -0.220242,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677338,   0.0250643,   0.0682041,   0.0682041, 0.000470282, 0.000487084,    0.634299,           1,        0.21,    -2.28999,    0.207712,           1
     6.7175,    0.644775,  -0.0071647,    0.648865,  -0.0069363,    0.478764,    0.222827,    0.488753,   -0.220294,     -0.6376,    0.222666,   -0.627903,   -0.220256,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677343,   0.0238278,   0.0682126,   0.0682126, 0.000478327, 0.000486961,    0.634922,           1,        0.21,    -2.26387,    0.207738,           1
     6.7245,    0.646195, -0.00715443,    0.649915,  -0.0069363,    0.478309,    0.222789,    0.488287,   -0.220334,   -0.638066,    0.222624,   -0.628362,   -0.220297,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677371,   0.0217028,   0.0682236,   0.0682236, 0.000486563,  0.00048134,    0.616005,           1,        0.21,    -2.19719,    0.207805,           1
      6.732,    0.646959, -0.00715146,    0.650965,  -0.0069363,    0.477842,    0.222776,     0.48781,   -0.220345,   -0.638541,     0.22261,   -0.628837,   -0.220312,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677377,   0.0208343,   0.0682149,   0.0682149, 0.000477125, 0.000476046,    0.595858,           1,        0.21,     -2.1155,    0.207887,           1
    6.73875,    0.647821, -0.00715352,    0.652015,  -0.0069363,    0.477869,    0.222752,    0.487836,   -0.220369,   -0.638514,    0.222585,    -0.62881,   -0.220337,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677398,   0.0190772,   0.0682277,   0.0682277, 0.000487928, 0.000474548,    0.596983,           1,        0.21,    -2.08556,    0.207917,           1
    6.74375,    0.648584, -0.00715057,    0.653115,  -0.0069363,    0.477463,    0.222743,    0.487418,    -0.22038,   -0.638929,    0.222572,   -0.629215,   -0.220348,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677403,   0.0181545,   0.0682009,   0.0682009, 0.000460569, 0.000451578,    0.578749,           1,        0.22,    -2.02547,    0.217977,           1
    6.74875,    0.649309,  -0.0071476,    0.654215,  -0.0069363,    0.477228,    0.222722,    0.487173,   -0.220397,   -0.639169,    0.222553,    -0.62945,   -0.220368,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677415,   0.0170221,   0.0682002,   0.0682002, 0.000458724, 0.000443969,    0.567769,           1,        0.22,    -1.97278,     0.21803,           1
     6.7535,    0.650041, -0.00714536,    0.655315,  -0.0069363,    0.477218,    0.222714,    0.487163,   -0.220405,   -0.639179,    0.222545,    -0.62946,   -0.220377,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677422,   0.0160899,   0.0682036,   0.0682036, 0.000461427, 0.000446219,    0.567285,           1,        0.22,    -1.94881,    0.218054,           1
      6.759,    0.650744, -0.00714128,    0.656415,  -0.0069363,    0.477097,      0.2227,    0.487035,   -0.220422,   -0.639301,    0.222527,    -0.62957,   -0.220391,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,    0.067744,   0.0148048,   0.0682108,   0.0682108, 0.000466892,  0.00045373,     0.56149,           1,        0.22,    -1.92422,    0.218078,           1
    6.76325,    0.651434, -0.00713859,    0.657515,  -0.0069363,    0.477092,    0.222695,     0.48703,   -0.220427,   -0.639306,    0.222522,   -0.629575,   -0.220396,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677437,   0.0139496,   0.0682153,   0.0682153, 0.000471593, 0.000454125,    0.561242,           1,        0.22,    -1.91284,     0.21809,           1
    6.76825,    0.652168, -0.00713568,    0.658615,  -0.0069363,    0.477022,    0.222689,    0.486954,   -0.220432,   -0.639376,    0.222518,   -0.629642,     -0.2204,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677435,    0.013378,   0.0682167,   0.0682167,  0.00047321, 0.000446807,    0.557747,           1,        0.22,    -1.89936,    0.218103,           1
    6.77375,    0.652979, -0.00713625,    0.659715,  -0.0069363,    0.477046,    0.222685,    0.486978,   -0.220436,   -0.639352,    0.222514,   -0.629618,   -0.220404,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677453,   0.0128672,   0.0682221,   0.0682221, 0.000476833, 0.000445149,     0.55885,           1,        0.22,    -1.89607,    0.218107,           1
    6.77925,    0.654297, -0.00713284,    0.660815,  -0.0069363,    0.477044,    0.222686,    0.486972,   -0.220434,   -0.639352,    0.222515,   -0.629605,   -0.220403,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677448,   0.0127386,   0.0682222,   0.0682222, 0.000477402, 0.000451093,    0.558569,           1,        0.22,    -1.89394,    0.218109,           1
     6.7845,    0.654906, -0.00713187,    0.661915,  -0.0069363,    0.477184,    0.222689,    0.487109,   -0.220433,   -0.639205,    0.222516,   -0.629454,   -0.220398,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,    0.067744,   0.0126298,   0.0682261,   0.0682261,  0.00048205, 0.000456086,    0.564836,           1,        0.22,     -1.9085,    0.218094,           1
    6.78925,    0.655518, -0.00713259,    0.663015,  -0.0069363,     0.47717,    0.222698,    0.487094,   -0.220425,   -0.639219,    0.222525,   -0.629469,    -0.22039,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,    0.067744,   0.0130944,   0.0682232,   0.0682232, 0.000479173, 0.000455923,    0.564173,           1,        0.22,    -1.91318,     0.21809,           1
    6.79375,    0.655539, -0.00713298,    0.664115,  -0.0069363,    0.477423,    0.222695,    0.487346,   -0.220423,   -0.638957,    0.222527,   -0.629205,    -0.22039,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,    0.067744,   0.0132093,     0.06823,     0.06823, 0.000486003, 0.000469129,    0.575512,           1,        0.22,    -1.94426,    0.218059,           1
     6.7995,    0.656982,  -0.0071315,    0.665215,  -0.0069363,    0.477643,    0.222709,    0.487568,   -0.220413,   -0.638727,    0.222538,   -0.628975,   -0.220376,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677426,    0.013648,   0.0682345,   0.0682345, 0.000491933, 0.000470223,     0.58531,           1,        0.22,    -1.98362,    0.218019,           1
    6.80375,    0.656991, -0.00713178,    0.666315,  -0.0069363,    0.477727,    0.222708,    0.487651,   -0.220414,    -0.63864,    0.222539,    -0.62889,   -0.220375,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677426,   0.0137309,   0.0682403,   0.0682403, 0.000497746, 0.000469581,    0.588965,           1,        0.22,     -2.0099,    0.217993,           1
     6.8115,    0.658509, -0.00713141,    0.667415,  -0.0069363,    0.477965,    0.222733,    0.487891,   -0.220385,   -0.638395,    0.222569,   -0.628655,   -0.220346,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677386,   0.0152317,   0.0682321,   0.0682321, 0.000493546, 0.000476609,    0.599303,           1,        0.22,    -2.04962,    0.217953,           1
    6.81675,    0.659278, -0.00713337,    0.668515,  -0.0069363,    0.478275,    0.222754,    0.488203,   -0.220364,   -0.638075,    0.222593,    -0.62834,   -0.220321,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677339,   0.0167799,   0.0682257,   0.0682257,  0.00049183, 0.000491886,    0.612485,           1,        0.22,    -2.10416,    0.217899,           1
      6.822,    0.660237, -0.00713468,    0.669665,  -0.0069363,    0.478658,    0.222768,    0.488591,   -0.220353,    -0.63768,    0.222606,   -0.627957,   -0.220306,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677326,   0.0176065,   0.0682108,   0.0682108, 0.000478245, 0.000497699,    0.628385,           1,        0.23,    -2.17458,    0.227828,           1
      6.827,    0.661135, -0.00713191,    0.670815,  -0.0069363,    0.478642,     0.22278,    0.488575,   -0.220341,   -0.637696,    0.222619,   -0.627973,   -0.220293,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677317,   0.0186278,   0.0682055,   0.0682055, 0.000473764, 0.000498274,    0.627758,           1,        0.23,    -2.19878,    0.227804,           1
     6.8325,    0.661956, -0.00713439,    0.671965,  -0.0069363,    0.479025,    0.222804,    0.488963,   -0.220312,   -0.637301,     0.22265,   -0.627591,   -0.220265,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677285,   0.0202315,   0.0681992,   0.0681992, 0.000470742, 0.000506461,     0.64321,           1,        0.23,    -2.25802,    0.227745,           1
    6.83725,    0.662827, -0.00713718,    0.673115,  -0.0069363,    0.479438,    0.222819,    0.489382,   -0.220298,   -0.636878,    0.222665,   -0.627181,   -0.220248,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677264,   0.0210912,   0.0682046,   0.0682046, 0.000478109, 0.000516745,    0.659286,           1,        0.23,    -2.33491,    0.227668,           1
     6.8425,    0.663763, -0.00714134,    0.674265,  -0.0069363,    0.479833,    0.222848,    0.489783,    -0.22027,   -0.636469,    0.222697,   -0.626788,   -0.220217,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677228,   0.0224258,   0.0682035,   0.0682035, 0.000480685, 0.000515841,    0.674179,           1,        0.23,    -2.41594,    0.227587,           1
      6.848,     0.66453, -0.00714487,    0.675415,  -0.0069363,    0.479814,    0.222863,    0.489764,   -0.220256,   -0.636488,    0.222712,   -0.626807,   -0.220202,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677215,   0.0236836,   0.0681935,   0.0681935, 0.000471992, 0.000516761,    0.673494,           1,        0.23,    -2.43977,    0.227563,           1
    6.85225,    0.665444, -0.00715063,    0.676565,  -0.0069363,    0.480205,     0.22289,    0.490163,   -0.220223,   -0.636085,    0.222745,   -0.626426,   -0.220171,    0.477479,    0.222793,    0.477511,   -0.220554,   -0.631783,    0.222808,   -0.631891,   -0.220386,   0.0677199,   0.0253614,   0.0681857,   0.0681857, 0.000465846, 0.000529549,    0.687798,           1,        0.23,    -2.50272,      0.2275,           1
